tcg_category_id,tcg_group_id,tcg_product_id,tcg_subtype,game,set,number,name,vars,rarity,value,value_updated,language,condition,psa_10,cgc_10,grade_9
3,24541,676939,Reverse Holofoil,Pokemon,ME: Ascended Heroes,108,Groudon (Dusk Ball),Reverse Holofoil,Rare,0.15,2026-03-28 00:01:14,en,,,,
3,24541,676985,Reverse Holofoil,Pokemon,ME: Ascended Heroes,171,Fan Rotom (Dusk Ball),Reverse Holofoil,Common,0.17,2026-03-28 00:01:14,en,,,,
3,24541,676987,Reverse Holofoil,Pokemon,ME: Ascended Heroes,174,Larry's Braviary (Poke Ball),Reverse Holofoil,Uncommon,0.17,2026-03-28 00:01:14,en,,,,
3,24541,676904,Reverse Holofoil,Pokemon,ME: Ascended Heroes,65,Charjabug (Quick Ball),Reverse Holofoil,Common,0.21,2026-03-28 00:01:14,en,,30.98,25.0,10.26
3,24541,677023,Reverse Holofoil,Pokemon,ME: Ascended Heroes,37,Raboot (Energy Symbol Pattern),Reverse Holofoil,Common,0.22,2026-03-28 00:01:14,en,,,,
3,24541,677076,Reverse Holofoil,Pokemon,ME: Ascended Heroes,104,Medicham (Energy Symbol Pattern),Reverse Holofoil,Common,0.18,2026-03-28 00:01:14,en,,,,
3,24541,676859,Reverse Holofoil,Pokemon,ME: Ascended Heroes,9,Bayleef (Friend Ball),Reverse Holofoil,Uncommon,0.22,2026-03-28 00:01:14,en,,,,
3,24541,676863,Reverse Holofoil,Pokemon,ME: Ascended Heroes,14,Cascoon (Love Ball),Reverse Holofoil,Common,0.22,2026-03-28 00:01:14,en,,,,
3,24541,677083,Reverse Holofoil,Pokemon,ME: Ascended Heroes,115,Pancham (Energy Symbol Pattern),Reverse Holofoil,Common,0.17,2026-03-28 00:01:14,en,,,,
3,24541,677077,Reverse Holofoil,Pokemon,ME: Ascended Heroes,105,Lunatone (Energy Symbol Pattern),Reverse Holofoil,Rare,0.25,2026-03-28 00:01:14,en,,,,
3,24541,676002,Reverse Holofoil,Pokemon,ME: Ascended Heroes,190,Iris's Fighting Spirit,Reverse Holofoil,Uncommon,0.24,2026-03-28 00:01:14,en,,31.23,25.0,10.33
3,24541,677099,Reverse Holofoil,Pokemon,ME: Ascended Heroes,134,Scraggy (Energy Symbol Pattern),Reverse Holofoil,Common,0.22,2026-03-28 00:01:14,en,,,,
3,24541,677025,Reverse Holofoil,Pokemon,ME: Ascended Heroes,40,Golduck (Energy Symbol Pattern),Reverse Holofoil,Uncommon,0.44,2026-03-28 00:01:14,en,,37.82,30.0,12.07
3,24541,677068,Reverse Holofoil,Pokemon,ME: Ascended Heroes,96,Hop's Trevenant (Energy Symbol Pattern),Reverse Holofoil,Rare,0.5,2026-03-28 00:01:14,en,,,,
3,24541,676028,Reverse Holofoil,Pokemon,ME: Ascended Heroes,216,Prism Energy,Reverse Holofoil,Uncommon,0.54,2026-03-28 00:01:14,en,,31.96,26.0,10.52
3,24541,676910,Reverse Holofoil,Pokemon,ME: Ascended Heroes,74,Clefairy (Love Ball),Reverse Holofoil,Common,0.47,2026-03-28 00:01:14,en,,,,
3,24541,676973,Reverse Holofoil,Pokemon,ME: Ascended Heroes,155,N's Zekrom (Poke Ball),Reverse Holofoil,Rare,0.68,2026-03-28 00:01:14,en,,34.86,28.0,11.29
3,24541,675815,Holofoil,Pokemon,ME: Ascended Heroes,3,Erika's Vileplume ex,Holofoil,Double Rare,1.24,2026-03-28 00:01:14,en,,44.68,36.0,13.89
3,24541,676065,Holofoil,Pokemon,ME: Ascended Heroes,253,Mega Audino ex,Holofoil,Ultra Rare,2.48,2026-03-28 00:01:14,en,,63.0,10.75,15.68
3,24541,676052,Holofoil,Pokemon,ME: Ascended Heroes,240,Hitmontop,Holofoil,Illustration Rare,6.87,2026-03-28 00:01:14,en,,74.83,60.0,21.88
3,24541,676103,Holofoil,Pokemon,ME: Ascended Heroes,291,Canari,Holofoil,Special Illustration Rare,46.08,2026-03-28 00:01:14,en,,234.69,188.0,57.13
3,24451,fake_id_0,Holofoil,Pokemon,ME: Mega Evolution Promo,32,Mega Gardevoir ex,Holofoil,Promo,0.00,,en,,,,
3,24541,676046,Holofoil,Pokemon,ME: Ascended Heroes,234,Banette,Holofoil,Illustration Rare,11.39,2026-03-28 00:01:14,en,,185.0,148.0,21.0
3,24541,676046,Holofoil,Pokemon,ME: Ascended Heroes,234,Banette,Holofoil,Illustration Rare,11.39,2026-03-28 00:01:14,en,,185.0,148.0,21.0
3,24541,676018,Reverse Holofoil,Pokemon,ME: Ascended Heroes,206,Team Rocket's Hypnotizer,Reverse Holofoil,Uncommon,0.28,2026-03-28 00:01:14,en,,31.62,25.0,10.43
3,24541,676014,Reverse Holofoil,Pokemon,ME: Ascended Heroes,202,Team Rocket's Ariana,Reverse Holofoil,Uncommon,0.3,2026-03-28 00:01:14,en,,30.74,25.0,10.19
3,24541,676873,Reverse Holofoil,Pokemon,ME: Ascended Heroes,25,Entei (Quick Ball),Reverse Holofoil,Rare,0.21,2026-03-28 00:01:14,en,,,,
3,24541,675974,Holofoil,Pokemon,ME: Ascended Heroes,162,Team Rocket's Kangaskhan ex,Holofoil,Double Rare,1.23,2026-03-28 00:01:14,en,,37.46,30.0,11.98
3,24541,675939,Holofoil,Pokemon,ME: Ascended Heroes,127,Team Rocket's Honchkrow,Holofoil,Rare,1.07,2026-03-28 00:01:14,en,,37.71,30.0,12.04
3,24541,675888,Holofoil,Pokemon,ME: Ascended Heroes,76,Lillie's Clefairy ex,Holofoil,Double Rare,0.97,2026-03-28 00:01:14,en,,39.53,32.0,12.52
3,24541,675837,Holofoil,Pokemon,ME: Ascended Heroes,25,Entei,Holofoil,Rare,0.13,2026-03-28 00:01:14,en,,32.26,26.0,10.6
3,24541,675831,Holofoil,Pokemon,ME: Ascended Heroes,19,Team Rocket's Spidops,Holofoil,Rare,0.11,2026-03-28 00:01:14,en,,39.53,32.0,12.52
3,24541,675869,Holofoil,Pokemon,ME: Ascended Heroes,57,Pikachu ex,Holofoil,Double Rare,2.47,2026-03-28 00:01:14,en,,47.19,38.0,16.21
3,24541,675976,Holofoil,Pokemon,ME: Ascended Heroes,164,Larry's Dudunsparce ex,Holofoil,Double Rare,0.74,2026-03-28 00:01:14,en,,39.82,32.0,12.6
3,24541,675965,Holofoil,Pokemon,ME: Ascended Heroes,153,Rayquaza,Holofoil,Rare,0.24,2026-03-28 00:01:14,en,,38.59,31.0,12.28
3,24541,675860,Holofoil,Pokemon,ME: Ascended Heroes,48,Regice ex,Holofoil,Double Rare,0.71,2026-03-28 00:01:14,en,,39.13,31.0,12.42
3,24541,675884,Holofoil,Pokemon,ME: Ascended Heroes,72,Iono's Kilowattrel,Holofoil,Rare,0.1,2026-03-28 00:01:14,en,,30.79,25.0,10.21
3,24541,676920,Reverse Holofoil,Pokemon,ME: Ascended Heroes,87,Ralts (Love Ball),Reverse Holofoil,Common,0.54,2026-03-28 00:01:14,en,,,,
3,24541,676862,Reverse Holofoil,Pokemon,ME: Ascended Heroes,13,Beautifly (Love Ball),Reverse Holofoil,Uncommon,0.19,2026-03-28 00:01:14,en,,,,
3,24541,676889,Reverse Holofoil,Pokemon,ME: Ascended Heroes,45,Weavile (Dusk Ball),Reverse Holofoil,Uncommon,0.2,2026-03-28 00:01:14,en,,30.98,25.0,10.26
3,24541,676885,Reverse Holofoil,Pokemon,ME: Ascended Heroes,40,Golduck (Love Ball),Reverse Holofoil,Uncommon,0.25,2026-03-28 00:01:14,en,,,,
3,24541,676862,Reverse Holofoil,Pokemon,ME: Ascended Heroes,13,Beautifly (Love Ball),Reverse Holofoil,Uncommon,0.19,2026-03-28 00:01:14,en,,,,
3,24541,676938,Reverse Holofoil,Pokemon,ME: Ascended Heroes,106,Solrock (Dusk Ball),Reverse Holofoil,Uncommon,0.21,2026-03-28 00:01:14,en,,,,
3,24541,676852,Reverse Holofoil,Pokemon,ME: Ascended Heroes,1,Erika's Oddish (Poke Ball),Reverse Holofoil,Common,0.33,2026-03-28 00:01:14,en,,,,
3,24541,676987,Reverse Holofoil,Pokemon,ME: Ascended Heroes,174,Larry's Braviary (Poke Ball),Reverse Holofoil,Uncommon,0.17,2026-03-28 00:01:14,en,,,,
3,24541,677030,Reverse Holofoil,Pokemon,ME: Ascended Heroes,46,Snorunt (Energy Symbol Pattern),Reverse Holofoil,Common,0.29,2026-03-28 00:01:14,en,,35.35,28.0,11.42
3,24541,677005,Reverse Holofoil,Pokemon,ME: Ascended Heroes,16,Budew (Energy Symbol Pattern),Reverse Holofoil,Common,0.3,2026-03-28 00:01:14,en,,34.08,27.0,11.08
3,24541,677086,Reverse Holofoil,Pokemon,ME: Ascended Heroes,119,Carkol (Energy Symbol Pattern),Reverse Holofoil,Common,0.17,2026-03-28 00:01:14,en,,,,
3,24541,677042,Reverse Holofoil,Pokemon,ME: Ascended Heroes,63,Helioptile (Energy Symbol Pattern),Reverse Holofoil,Common,0.17,2026-03-28 00:01:14,en,,,,
3,24541,677090,Reverse Holofoil,Pokemon,ME: Ascended Heroes,124,Haunter (Energy Symbol Pattern),Reverse Holofoil,Uncommon,0.29,2026-03-28 00:01:14,en,,,,
3,24541,677130,Reverse Holofoil,Pokemon,ME: Ascended Heroes,177,Hop's Cramorant (Energy Symbol Pattern),Reverse Holofoil,Uncommon,0.21,2026-03-28 00:01:14,en,,,,
3,24541,677045,Reverse Holofoil,Pokemon,ME: Ascended Heroes,66,Vikavolt (Energy Symbol Pattern),Reverse Holofoil,Uncommon,0.24,2026-03-28 00:01:14,en,,,,
3,24448,662215,Holofoil,Pokemon,ME02: Phantasmal Flames,98,Piplup,Holofoil,Illustration Rare,13.02,2026-03-27 20:02:12,en,,145.69,46.59,28.85
3,24448,662238,Holofoil,Pokemon,ME02: Phantasmal Flames,3,Vileplume,Holofoil,Rare,0.1,2026-03-27 20:02:12,en,,32.92,24.99,10.81
3,24448,662159,Holofoil,Pokemon,ME02: Phantasmal Flames,53,Flygon,Holofoil,Rare,0.1,2026-03-27 20:02:12,en,,33.16,27.0,10.88
3,24448,662159,Holofoil,Pokemon,ME02: Phantasmal Flames,53,Flygon,Holofoil,Rare,0.1,2026-03-27 20:02:12,en,,33.16,27.0,10.88
3,24448,662229,Holofoil,Pokemon,ME02: Phantasmal Flames,26,Suicune,Holofoil,Rare,0.14,2026-03-27 20:02:12,en,,31.92,26.0,10.53
3,24448,662142,Reverse Holofoil,Pokemon,ME02: Phantasmal Flames,19,Charcadet,Reverse Holofoil,Common,0.23,2026-03-27 20:02:12,en,,33.59,27.0,11.0
3,24448,662140,Reverse Holofoil,Pokemon,ME02: Phantasmal Flames,60,Carvanha,Reverse Holofoil,Common,0.17,2026-03-27 20:02:12,en,,31.92,26.0,10.53
3,24448,662153,Reverse Holofoil,Pokemon,ME02: Phantasmal Flames,88,Dizzying Valley,Reverse Holofoil,Uncommon,0.15,2026-03-27 20:02:12,en,,31.92,26.0,10.53
3,24448,662146,Reverse Holofoil,Pokemon,ME02: Phantasmal Flames,16,Darmanitan,Reverse Holofoil,Uncommon,0.13,2026-03-27 20:02:12,en,,31.92,26.0,10.53
3,24448,662181,Reverse Holofoil,Pokemon,ME02: Phantasmal Flames,25,Mamoswine,Reverse Holofoil,Uncommon,0.18,2026-03-27 20:02:12,en,,34.07,27.0,11.13
3,24448,662139,Reverse Holofoil,Pokemon,ME02: Phantasmal Flames,83,Buneary,Reverse Holofoil,Common,0.22,2026-03-27 20:02:12,en,,33.69,27.0,11.02
3,24448,662143,Reverse Holofoil,Pokemon,ME02: Phantasmal Flames,11,Charmander,Reverse Holofoil,Common,0.28,2026-03-27 20:02:12,en,,33.31,24.99,10.92
3,24587,684439,Holofoil,Pokemon,ME03: Perfect Order,99,Raticate,Holofoil,Illustration Rare,4.72,2026-03-28 00:01:23,en,,,,
3,24587,684341,Holofoil,Pokemon,ME03: Perfect Order,107,Meowth ex,Holofoil,Ultra Rare,21.73,2026-03-28 00:01:23,en,,,,
3,24587,684349,Holofoil,Pokemon,ME03: Perfect Order,111,Lumiose City,Holofoil,Ultra Rare,7.66,2026-03-28 00:01:23,en,,,,
3,24587,684418,Holofoil,Pokemon,ME03: Perfect Order,95,Espurr,Holofoil,Illustration Rare,5.34,2026-03-28 00:01:23,en,,,,
3,24587,684368,Holofoil,Pokemon,ME03: Perfect Order,90,Rowlet,Holofoil,Illustration Rare,7.55,2026-03-28 00:01:23,en,,,,
3,24587,684384,Holofoil,Pokemon,ME03: Perfect Order,103,Mega Clefable ex,Holofoil,Ultra Rare,12.14,2026-03-28 00:01:23,en,,,,
3,24587,684357,Holofoil,Pokemon,ME03: Perfect Order,92,Aurorus,Holofoil,Illustration Rare,6.5,2026-03-28 00:01:23,en,,,,
3,24587,684424,Holofoil,Pokemon,ME03: Perfect Order,96,Probopass,Holofoil,Illustration Rare,3.55,2026-03-28 00:01:23,en,,,,
3,24587,684375,Reverse Holofoil,Pokemon,ME03: Perfect Order,86,Growing Grass Energy,Reverse Holofoil,Rare,0.49,2026-03-28 00:01:23,en,,,,
3,24587,684402,Reverse Holofoil,Pokemon,ME03: Perfect Order,6,Serperior,Reverse Holofoil,Rare,1.06,2026-03-28 00:01:23,en,,,,
3,24587,684431,Holofoil,Pokemon,ME03: Perfect Order,50,Gengar,Holofoil,Rare,0.72,2026-03-28 00:01:23,en,,,,
3,24587,684375,Holofoil,Pokemon,ME03: Perfect Order,86,Growing Grass Energy,Holofoil,Rare,0.31,2026-03-28 00:01:23,en,,,,
3,24587,684350,Holofoil,Pokemon,ME03: Perfect Order,87,Rocky Fighting Energy,Holofoil,Rare,0.51,2026-03-28 00:01:23,en,,,,
3,24587,684336,Holofoil,Pokemon,ME03: Perfect Order,47,Mega Zygarde ex,Holofoil,Double Rare,0.88,2026-03-28 00:01:23,en,,,,
3,24587,684396,Holofoil,Pokemon,ME03: Perfect Order,88,Telepathic Psychic Energy,Holofoil,Rare,0.43,2026-03-28 00:01:23,en,,,,
3,24587,684435,Holofoil,Pokemon,ME03: Perfect Order,54,Chien-Pao,Holofoil,Rare,0.43,2026-03-28 00:01:23,en,,,,
3,24587,684376,Holofoil,Pokemon,ME03: Perfect Order,16,Salazzle ex,Holofoil,Double Rare,0.75,2026-03-28 00:01:23,en,,,,
3,24587,684340,Holofoil,Pokemon,ME03: Perfect Order,62,Meowth ex,Holofoil,Double Rare,8.64,2026-03-28 00:01:23,en,,,,
3,24587,684373,Reverse Holofoil,Pokemon,ME03: Perfect Order,19,Dewgong,Reverse Holofoil,Rare,0.35,2026-03-28 00:01:23,en,,,,
3,24587,684396,Reverse Holofoil,Pokemon,ME03: Perfect Order,88,Telepathic Psychic Energy,Reverse Holofoil,Rare,0.66,2026-03-28 00:01:23,en,,,,
3,24587,684350,Reverse Holofoil,Pokemon,ME03: Perfect Order,87,Rocky Fighting Energy,Reverse Holofoil,Rare,1.02,2026-03-28 00:01:23,en,,,,
3,24587,684435,Reverse Holofoil,Pokemon,ME03: Perfect Order,54,Chien-Pao,Reverse Holofoil,Rare,0.38,2026-03-28 00:01:23,en,,,,
3,24587,684427,Reverse Holofoil,Pokemon,ME03: Perfect Order,41,Landorus,Reverse Holofoil,Rare,0.2,2026-03-28 00:01:23,en,,,,
3,24587,684359,Reverse Holofoil,Pokemon,ME03: Perfect Order,45,Tyrantrum,Reverse Holofoil,Rare,0.84,2026-03-28 00:01:23,en,,,,
3,24587,684356,Reverse Holofoil,Pokemon,ME03: Perfect Order,24,Aurorus,Reverse Holofoil,Rare,0.46,2026-03-28 00:01:23,en,,,,
3,24587,684351,Holofoil,Pokemon,ME03: Perfect Order,55,Mega Skarmory ex,Holofoil,Double Rare,0.77,2026-03-28 00:01:23,en,,,,
3,24587,684329,Holofoil,Pokemon,ME03: Perfect Order,22,Lapras ex,Holofoil,Double Rare,0.9,2026-03-28 00:01:23,en,,,,
3,24587,684370,Holofoil,Pokemon,ME03: Perfect Order,12,Decidueye ex,Holofoil,Double Rare,0.9,2026-03-28 00:01:23,en,,,,
3,24587,684370,Holofoil,Pokemon,ME03: Perfect Order,12,Decidueye ex,Holofoil,Double Rare,0.9,2026-03-28 00:01:23,en,,,,
3,24587,684383,Holofoil,Pokemon,ME03: Perfect Order,31,Mega Clefable ex,Holofoil,Double Rare,0.86,2026-03-28 00:01:23,en,,,,
3,24587,684360,Holofoil,Pokemon,ME03: Perfect Order,21,Mega Starmie ex,Holofoil,Double Rare,1.29,2026-03-28 00:01:23,en,,,,
3,24587,684402,Holofoil,Pokemon,ME03: Perfect Order,6,Serperior,Holofoil,Rare,0.33,2026-03-28 00:01:23,en,,,,
3,24587,684427,Holofoil,Pokemon,ME03: Perfect Order,41,Landorus,Holofoil,Rare,0.12,2026-03-28 00:01:23,en,,,,
3,24587,684356,Holofoil,Pokemon,ME03: Perfect Order,24,Aurorus,Holofoil,Rare,0.2,2026-03-28 00:01:23,en,,,,
3,24587,684431,Holofoil,Pokemon,ME03: Perfect Order,50,Gengar,Holofoil,Rare,0.72,2026-03-28 00:01:23,en,,,,
3,24587,684411,Holofoil,Pokemon,ME03: Perfect Order,28,Luxray,Holofoil,Rare,0.37,2026-03-28 00:01:23,en,,,,
3,24587,684431,Holofoil,Pokemon,ME03: Perfect Order,50,Gengar,Holofoil,Rare,0.72,2026-03-28 00:01:23,en,,,,
3,24587,684359,Holofoil,Pokemon,ME03: Perfect Order,45,Tyrantrum,Holofoil,Rare,0.24,2026-03-28 00:01:23,en,,,,
3,24587,684396,Holofoil,Pokemon,ME03: Perfect Order,88,Telepathic Psychic Energy,Holofoil,Rare,0.43,2026-03-28 00:01:23,en,,,,
3,24587,684373,Holofoil,Pokemon,ME03: Perfect Order,19,Dewgong,Holofoil,Rare,0.17,2026-03-28 00:01:23,en,,,,
3,24587,684350,Holofoil,Pokemon,ME03: Perfect Order,87,Rocky Fighting Energy,Holofoil,Rare,0.51,2026-03-28 00:01:23,en,,,,
3,24587,684359,Holofoil,Pokemon,ME03: Perfect Order,45,Tyrantrum,Holofoil,Rare,0.24,2026-03-28 00:01:23,en,,,,
3,24587,684373,Holofoil,Pokemon,ME03: Perfect Order,19,Dewgong,Holofoil,Rare,0.17,2026-03-28 00:01:23,en,,,,
3,24587,684427,Holofoil,Pokemon,ME03: Perfect Order,41,Landorus,Holofoil,Rare,0.12,2026-03-28 00:01:23,en,,,,
3,24587,684402,Holofoil,Pokemon,ME03: Perfect Order,6,Serperior,Holofoil,Rare,0.33,2026-03-28 00:01:23,en,,,,
3,24587,684411,Holofoil,Pokemon,ME03: Perfect Order,28,Luxray,Holofoil,Rare,0.37,2026-03-28 00:01:23,en,,,,
3,24587,684356,Holofoil,Pokemon,ME03: Perfect Order,24,Aurorus,Holofoil,Rare,0.2,2026-03-28 00:01:23,en,,,,
3,24587,684435,Holofoil,Pokemon,ME03: Perfect Order,54,Chien-Pao,Holofoil,Rare,0.43,2026-03-28 00:01:23,en,,,,
3,24587,684375,Holofoil,Pokemon,ME03: Perfect Order,86,Growing Grass Energy,Holofoil,Rare,0.31,2026-03-28 00:01:23,en,,,,
3,24587,684356,Holofoil,Pokemon,ME03: Perfect Order,24,Aurorus,Holofoil,Rare,0.2,2026-03-28 00:01:23,en,,,,
3,24587,684322,Reverse Holofoil,Pokemon,ME03: Perfect Order,72,Energy Search,Reverse Holofoil,Common,0.32,2026-03-28 00:01:23,en,,,,
3,24587,684414,Reverse Holofoil,Pokemon,ME03: Perfect Order,30,Clefairy,Reverse Holofoil,Common,0.23,2026-03-28 00:01:23,en,,,,
3,24587,684390,Reverse Holofoil,Pokemon,ME03: Perfect Order,84,Rosa's Encouragement,Reverse Holofoil,Uncommon,0.7,2026-03-28 00:01:23,en,,,,
3,24587,684325,Reverse Holofoil,Pokemon,ME03: Perfect Order,71,Crushing Hammer,Reverse Holofoil,Common,0.15,2026-03-28 00:01:23,en,,,,
3,24587,684367,Reverse Holofoil,Pokemon,ME03: Perfect Order,10,Rowlet,Reverse Holofoil,Common,0.22,2026-03-28 00:01:23,en,,,,
3,24587,684407,Reverse Holofoil,Pokemon,ME03: Perfect Order,17,Turtonator,Reverse Holofoil,Uncommon,0.17,2026-03-28 00:01:23,en,,,,
3,24587,684430,Reverse Holofoil,Pokemon,ME03: Perfect Order,49,Haunter,Reverse Holofoil,Common,0.28,2026-03-28 00:01:23,en,,,,
3,24587,684363,Reverse Holofoil,Pokemon,ME03: Perfect Order,7,Scatterbug,Reverse Holofoil,Common,0.13,2026-03-28 00:01:23,en,,,,
3,24587,684353,Reverse Holofoil,Pokemon,ME03: Perfect Order,68,Antique Jaw Fossil,Reverse Holofoil,Common,0.29,2026-03-28 00:01:23,en,,,,
3,24587,684393,Reverse Holofoil,Pokemon,ME03: Perfect Order,75,Jacinthe,Reverse Holofoil,Uncommon,0.37,2026-03-28 00:01:23,en,,,,
3,24587,684405,Reverse Holofoil,Pokemon,ME03: Perfect Order,14,Talonflame,Reverse Holofoil,Uncommon,0.47,2026-03-28 00:01:23,en,,,,
3,24587,684403,Reverse Holofoil,Pokemon,ME03: Perfect Order,66,Fletchling,Reverse Holofoil,Common,0.27,2026-03-28 00:01:23,en,,,,
3,24587,684437,Reverse Holofoil,Pokemon,ME03: Perfect Order,60,Rattata,Reverse Holofoil,Common,0.21,2026-03-28 00:01:23,en,,,,
3,24587,684419,Reverse Holofoil,Pokemon,ME03: Perfect Order,34,Meowstic,Reverse Holofoil,Uncommon,0.45,2026-03-28 00:01:23,en,,,,
3,24587,684379,Reverse Holofoil,Pokemon,ME03: Perfect Order,57,Doublade,Reverse Holofoil,Common,0.41,2026-03-28 00:01:23,en,,,,
3,24587,684399,Reverse Holofoil,Pokemon,ME03: Perfect Order,3,Shaymin,Reverse Holofoil,Uncommon,0.21,2026-03-28 00:01:23,en,,,,
3,24587,684346,Reverse Holofoil,Pokemon,ME03: Perfect Order,79,Naveen,Reverse Holofoil,Uncommon,0.27,2026-03-28 00:01:23,en,,,,
3,24587,684366,Reverse Holofoil,Pokemon,ME03: Perfect Order,9,Vivillon,Reverse Holofoil,Uncommon,0.34,2026-03-28 00:01:23,en,,,,
3,24587,684372,Reverse Holofoil,Pokemon,ME03: Perfect Order,18,Seel,Reverse Holofoil,Common,0.15,2026-03-28 00:01:23,en,,,,
3,24587,684332,Reverse Holofoil,Pokemon,ME03: Perfect Order,81,Poke Pad,Reverse Holofoil,Uncommon,1.13,2026-03-28 00:01:23,en,,43.15,35.0,13.37
3,24587,684432,Reverse Holofoil,Pokemon,ME03: Perfect Order,51,Skorupi,Reverse Holofoil,Common,0.18,2026-03-28 00:01:23,en,,,,
3,24587,684404,Reverse Holofoil,Pokemon,ME03: Perfect Order,13,Fletchinder,Reverse Holofoil,Common,0.11,2026-03-28 00:01:23,en,,,,
3,24587,684323,Reverse Holofoil,Pokemon,ME03: Perfect Order,76,Judge,Reverse Holofoil,Uncommon,0.37,2026-03-28 00:01:23,en,,,,
3,24587,684420,Reverse Holofoil,Pokemon,ME03: Perfect Order,35,Spritzee,Reverse Holofoil,Common,0.28,2026-03-28 00:01:23,en,,,,
3,24587,684369,Reverse Holofoil,Pokemon,ME03: Perfect Order,11,Dartrix,Reverse Holofoil,Common,0.29,2026-03-28 00:01:23,en,,,,
3,24587,684441,Reverse Holofoil,Pokemon,ME03: Perfect Order,64,Bunnelby,Reverse Holofoil,Common,0.13,2026-03-28 00:01:23,en,,,,
3,24587,684358,Reverse Holofoil,Pokemon,ME03: Perfect Order,44,Tyrunt,Reverse Holofoil,Common,0.44,2026-03-28 00:01:23,en,,,,
3,24587,684334,Reverse Holofoil,Pokemon,ME03: Perfect Order,42,Binacle,Reverse Holofoil,Common,0.34,2026-03-28 00:01:23,en,,,,
3,24587,684436,Reverse Holofoil,Pokemon,ME03: Perfect Order,59,Klefki,Reverse Holofoil,Common,0.12,2026-03-28 00:01:23,en,,,,
3,24587,684388,Reverse Holofoil,Pokemon,ME03: Perfect Order,73,Energy Swatter,Reverse Holofoil,Uncommon,0.31,2026-03-28 00:01:23,en,,,,
3,24587,684412,Reverse Holofoil,Pokemon,ME03: Perfect Order,29,Dedenne,Reverse Holofoil,Common,0.24,2026-03-28 00:01:23,en,,,,
3,24587,684324,Reverse Holofoil,Pokemon,ME03: Perfect Order,82,Pokemon Catcher,Reverse Holofoil,Common,0.23,2026-03-28 00:01:23,en,,,,
3,24587,684425,Reverse Holofoil,Pokemon,ME03: Perfect Order,39,Hippopotas,Reverse Holofoil,Common,0.18,2026-03-28 00:01:23,en,,,,
3,24587,684401,Reverse Holofoil,Pokemon,ME03: Perfect Order,5,Servine,Reverse Holofoil,Common,0.33,2026-03-28 00:01:23,en,,,,
3,24587,684442,Reverse Holofoil,Pokemon,ME03: Perfect Order,65,Diggersby,Reverse Holofoil,Uncommon,0.45,2026-03-28 00:01:23,en,,,,
3,24587,684364,Reverse Holofoil,Pokemon,ME03: Perfect Order,8,Spewpa,Reverse Holofoil,Common,0.31,2026-03-28 00:01:23,en,,,,
3,24587,684408,Reverse Holofoil,Pokemon,ME03: Perfect Order,25,Volcanion,Reverse Holofoil,Uncommon,0.24,2026-03-28 00:01:23,en,,,,
3,24587,684397,Reverse Holofoil,Pokemon,ME03: Perfect Order,1,Spinarak,Reverse Holofoil,Common,0.23,2026-03-28 00:01:23,en,,,,
3,24587,684400,Reverse Holofoil,Pokemon,ME03: Perfect Order,4,Snivy,Reverse Holofoil,Common,0.4,2026-03-28 00:01:23,en,,,,
3,24587,684378,Reverse Holofoil,Pokemon,ME03: Perfect Order,56,Honedge,Reverse Holofoil,Common,0.39,2026-03-28 00:01:23,en,,,,
3,24587,684330,Reverse Holofoil,Pokemon,ME03: Perfect Order,74,Hole-Digging Shovel,Reverse Holofoil,Common,0.28,2026-03-28 00:01:23,en,,,,
3,24587,684410,Reverse Holofoil,Pokemon,ME03: Perfect Order,27,Luxio,Reverse Holofoil,Uncommon,0.33,2026-03-28 00:01:23,en,,,,
3,24587,684443,Reverse Holofoil,Pokemon,ME03: Perfect Order,67,Furfrou,Reverse Holofoil,Common,0.13,2026-03-28 00:01:23,en,,,,
3,24587,684344,Reverse Holofoil,Pokemon,ME03: Perfect Order,85,Tarragon,Reverse Holofoil,Uncommon,0.82,2026-03-28 00:01:23,en,,,,
3,24587,684428,Reverse Holofoil,Pokemon,ME03: Perfect Order,46,Hawlucha,Reverse Holofoil,Common,0.26,2026-03-28 00:01:23,en,,,,
3,24587,684335,Reverse Holofoil,Pokemon,ME03: Perfect Order,43,Barbaracle,Reverse Holofoil,Uncommon,0.55,2026-03-28 00:01:23,en,,,,
3,24587,684409,Reverse Holofoil,Pokemon,ME03: Perfect Order,26,Shinx,Reverse Holofoil,Common,0.45,2026-03-28 00:01:23,en,,,,
3,24587,684343,Reverse Holofoil,Pokemon,ME03: Perfect Order,70,Core Memory,Reverse Holofoil,Uncommon,0.29,2026-03-28 00:01:23,en,,,,
3,24587,684398,Reverse Holofoil,Pokemon,ME03: Perfect Order,2,Ariados,Reverse Holofoil,Common,0.33,2026-03-28 00:01:23,en,,,,
3,24587,684389,Reverse Holofoil,Pokemon,ME03: Perfect Order,78,Lumiose Galette,Reverse Holofoil,Uncommon,0.23,2026-03-28 00:01:23,en,,,,
3,24587,684443,Reverse Holofoil,Pokemon,ME03: Perfect Order,67,Furfrou,Reverse Holofoil,Common,0.13,2026-03-28 00:01:23,en,,,,
3,24587,684421,Reverse Holofoil,Pokemon,ME03: Perfect Order,36,Aromatisse,Reverse Holofoil,Uncommon,0.37,2026-03-28 00:01:23,en,,,,
3,24587,684433,Reverse Holofoil,Pokemon,ME03: Perfect Order,52,Drapion,Reverse Holofoil,Uncommon,0.36,2026-03-28 00:01:23,en,,,,
